epoch,train_loss,train_acc,val_loss,val_acc,learning_rate,batch_size,epoch_time,eval_time,memory_allocated,memory_reserved,gradient_diversity
179,0.019984746798872948,99.912,0.011619914436340332,"tensor(65.8100, device='cuda:0')",0.0008000000000000003,2048,0,2.5816588401794434,192.53,34554.0,2.1613
180,0.020161607563495637,99.916,0.011730313897132874,"tensor(65.8200, device='cuda:0')",0.0008000000000000003,2048,0,2.577694892883301,192.53,34554.0,2.1076
181,0.020598154366016388,99.918,0.01173395060300827,"tensor(65.9600, device='cuda:0')",0.0008000000000000003,2048,0,2.745605230331421,192.53,34554.0,2.1487
182,0.02028901681303978,99.924,0.011723126393556596,"tensor(65.9000, device='cuda:0')",0.0008000000000000003,2048,0,2.5792009830474854,192.53,34554.0,2.1928
183,0.02039794735610485,99.912,0.011651315474510192,"tensor(65.8900, device='cuda:0')",0.0008000000000000003,2048,0,2.5544309616088867,192.53,34554.0,2.1851
184,0.020111732855439185,99.926,0.011735514593124389,"tensor(65.8700, device='cuda:0')",0.0008000000000000003,2048,0,2.56919527053833,192.53,34554.0,2.1401
185,0.02038424663245678,99.916,0.01164303616285324,"tensor(65.8300, device='cuda:0')",0.0008000000000000003,2048,0,2.5949923992156982,192.53,34554.0,2.1373
186,0.020532397925853728,99.918,0.011728229522705079,"tensor(65.8500, device='cuda:0')",0.0008000000000000003,2048,0,2.5625131130218506,192.53,34554.0,2.154
187,0.02032144047319889,99.93,0.011576551416516303,"tensor(65.8100, device='cuda:0')",0.0008000000000000003,2048,0,2.583801746368408,192.53,34554.0,2.14
188,0.02015125200152397,99.912,0.011807113236188889,"tensor(65.8800, device='cuda:0')",0.0008000000000000003,2048,0,2.6017727851867676,192.53,34554.0,2.1255
189,0.020549914836883544,99.918,0.011708785617351532,"tensor(65.8400, device='cuda:0')",0.0008000000000000003,2048,0,2.599714994430542,192.53,34554.0,2.1986
190,0.02060732714831829,99.898,0.011653357851505279,"tensor(65.9200, device='cuda:0')",0.0008000000000000003,2048,0,2.582341194152832,192.53,34554.0,2.1656
191,0.02019896939396858,99.92,0.01171752883195877,"tensor(65.9100, device='cuda:0')",0.0008000000000000003,2048,0,2.577775239944458,192.53,34554.0,2.1706
192,0.019800107404589654,99.93,0.011602232098579407,"tensor(65.7800, device='cuda:0')",0.0008000000000000003,2048,0,2.568061351776123,192.53,34554.0,2.1367
193,0.020463372990489007,99.906,0.011621152222156525,"tensor(65.8800, device='cuda:0')",0.0008000000000000003,2048,0,2.586592674255371,192.53,34554.0,2.1654
194,0.020607101917266845,99.914,0.011703188407421112,"tensor(65.9300, device='cuda:0')",0.0008000000000000003,2048,0,2.586501121520996,192.53,34554.0,2.1554
195,0.020319818928837777,99.912,0.011624145472049712,"tensor(65.8800, device='cuda:0')",0.0008000000000000003,2048,0,2.582179069519043,192.53,34554.0,2.1428
196,0.020058335959911345,99.918,0.011765491372346878,"tensor(65.8500, device='cuda:0')",0.0008000000000000003,2048,0,2.592763662338257,192.53,34554.0,2.2069
197,0.020452651381492614,99.888,0.011626469600200653,"tensor(65.9500, device='cuda:0')",0.0008000000000000003,2048,0,2.5955090522766113,192.53,34554.0,2.1295
198,0.020514288917183876,99.908,0.011668369328975678,"tensor(65.8700, device='cuda:0')",0.0008000000000000003,2048,0,2.5851516723632812,192.53,34554.0,2.1321
199,0.020044582784175872,99.922,0.011601420176029205,"tensor(65.8300, device='cuda:0')",0.0008000000000000003,2048,0,2.581350088119507,192.53,34554.0,2.1594
200,0.02048051357269287,99.924,0.011750718092918395,"tensor(65.7800, device='cuda:0')",0.0008000000000000003,2048,0,2.576305389404297,192.53,34554.0,2.1952
